id	link	date	text	category	sentiment
1460015417087290000	https://twitter.com/twitter/statuses/1460015417087299585	Sun Nov 14 22:42:55 +0000 2021	@skrymir42 @WoodBuffaloSens @That80sG @LalimesMartian @Media_Sens @NHL @NHLFlames Have a good time restricting yourself to covid rules for the next 10 years, I can promise not a single person in the real world cares about them👋	mandates	negative
1460015241555620000	https://twitter.com/twitter/statuses/1460015241555628035	Sun Nov 14 22:42:14 +0000 2021	@JuanIsMe @CCCAlliance Especially when the “science” underlying such a demand is demonstrably fraudulent (aka: a lie). \n\nWe can work together to support vaccination programs that work, for this crisis or a future one.\n\nBut if you are suggesting that it’s okay for people to be forced into a shot… 2/	mandates	negative
1460014741380870000	https://twitter.com/twitter/statuses/1460014741380870147	Sun Nov 14 22:40:14 +0000 2021	@breakfasttv Why are we getting a,second vaccine shot...ther are more persons getting covid then those with only one dose? Whats really going on 🤔🤔...does anyone have answers? Plus we got 2 doses...but covid cases keeps rising...Really...what is going on? Anyone🤔?	efficacy	neutral
1460014604331840000	https://twitter.com/twitter/statuses/1460014604331847682	Sun Nov 14 22:39:42 +0000 2021	@BarefootFred1 @MiraLestrange @ReutersFacts Ever notice how these stories come from unverified anonymous accts aka bots, yet the covid stories come from real verifiable accts and often healthcare workers?	efficacy	negative
1460014582525670000	https://twitter.com/twitter/statuses/1460014582525673473	Sun Nov 14 22:39:36 +0000 2021	@JuanIsMe @CCCAlliance That’s 18. You’ll find many, many more if you try. Let my be clear, @JuanIsMe: I support you and your choice to take the shot. I do not support anybody telling someone else they have to take any medical product under duress, be it a vaccine, pill, or anything else. 1/	mandates	negative
1460014282314330000	https://twitter.com/twitter/statuses/1460014282314338305	Sun Nov 14 22:38:25 +0000 2021	The U.S. administered almost 10 million vaccine doses in the last week, the most since late May, according to the White House.	information	neutral
1460014065762250000	https://twitter.com/twitter/statuses/1460014065762254850	Sun Nov 14 22:37:33 +0000 2021	@Notbuyingthisbs I am getting so tired of explaining this. How hard is it to think about what the vaccine is doing, and how it will impact the spread/impact of the virus in the population?	spread	positive
1460014016785520000	https://twitter.com/twitter/statuses/1460014016785522693	Sun Nov 14 22:37:22 +0000 2021	Have once again started hearing- this friend has covid, that relative has covid. Please mask up, stay safe.	mandates	positive
1460013879761650000	https://twitter.com/twitter/statuses/1460013879761653766	Sun Nov 14 22:36:49 +0000 2021	@DrTomFrieden Yes, I totally agree, and these additional vaccines need to be distributed worldwide and in enough numbers to ensure that we achieve near-universal vaccination across the globe.	spread	positive
1460013817228920000	https://twitter.com/twitter/statuses/1460013817228926981	Sun Nov 14 22:36:34 +0000 2021	The U.S. has added 5.6 million jobs since President @JoeBiden took office. \n\nThis recovery was sparked by the American Rescue Plan putting money directly in the hands of working families and launching one of the fastest mass vaccination campaigns ever.	political	positive
1460013736765230000	https://twitter.com/twitter/statuses/1460013736765231106	Sun Nov 14 22:36:15 +0000 2021	@kosheralcoholic @ElectionWiz Thats right. Nearly 800,000 are dead from covid. It's a scam. Anything under 2 million dead is insignificant.	political	negative
1460013674140080000	https://twitter.com/twitter/statuses/1460013674140082178	Sun Nov 14 22:36:00 +0000 2021	@DrTomFrieden Agreed 100%.   Only vaccine kills and mitigates the virus.  Pseudo science and horse laxative do not .	efficacy	positive
1460013166826510000	https://twitter.com/twitter/statuses/1460013166826512387	Sun Nov 14 22:33:59 +0000 2021	@clif_high Let me just add\nIf your blood type is  A+or A-\nYou might be at risk of moderna clots	side_effect	negative
1460012970361110000	https://twitter.com/twitter/statuses/1460012970361114626	Sun Nov 14 22:33:12 +0000 2021	@KiminLa @NBCNews Quite a number of researchers have been complaining recently about peer review papers getting edited or bounced where they don't agree with general government narratives. There is no doubt but that there is some censorship going on with regard to covid.	efficacy	negative
1460012943756560000	https://twitter.com/twitter/statuses/1460012943756562434	Sun Nov 14 22:33:06 +0000 2021	@Oilerfan9911 @CupeAB Equally polio has ripped through the Middle East, Rubella has never been defeated and tbh this isn’t and should be called a vaccine as it’s not. Nits a flu shot at best.  Notice you got vaccines as a child in serious and that was it.	efficacy	negative
1460012857639290000	https://twitter.com/twitter/statuses/1460012857639292936	Sun Nov 14 22:32:45 +0000 2021	@RichardRude6 @CityNewsTO Then why are you complaining? If you got two shots I'd assume you're reasonable enough to understand the vaccine is necessary to end the pandemic and these measures seeking to push most people to get it, are precisely trying to achieve that..I don't understand your reasoning.	efficacy	positive
1460012729305940000	https://twitter.com/twitter/statuses/1460012729305944074	Sun Nov 14 22:32:15 +0000 2021	Had dinner last night with friends who are &lt; 60 and more than 6 months out from their 2nd mRNA vaccine dose. I told them to get a booster. The current requirement for a high risk job or high risk med condition in people 18 - 60 is misplaced and almost certain to change.	spread	positive
1460012577249910000	https://twitter.com/twitter/statuses/1460012577249918977	Sun Nov 14 22:31:38 +0000 2021	@Oilerfan9911 @CupeAB Yeah and there are still people dying even with the Covid vaccine.  There’s also many that have had adverse effects and now have lifelong side effects as well as deaths…	side_effect	negative
1460012517166660000	https://twitter.com/twitter/statuses/1460012517166665730	Sun Nov 14 22:31:24 +0000 2021	@Golden_Pup They promise 'just wait till vaccines', then Covid waves will end and we'll give you your life and freedoms back'.  We now know that was a lie.  Waves to continue indefinitely.  So when will overlords give us our lives back now? #covidmyths	efficacy	negative
1460012510803900000	https://twitter.com/twitter/statuses/1460012510803906567	Sun Nov 14 22:31:22 +0000 2021	@nationalpost Or, O'Fool's flip flopping.\nOr, O'Fool's lack of control over the party.\nOr, O'Fool's lame stance on vaccine mandates.\nOr.....	political	neutral
1460011912515790000	https://twitter.com/twitter/statuses/1460011912515796992	Sun Nov 14 22:29:00 +0000 2021	@CTVNews Or.....it could be the vaccine	side_effect	negative
1460011880273960000	https://twitter.com/twitter/statuses/1460011880273965059	Sun Nov 14 22:28:52 +0000 2021	Tesco is the latest company to show its support for medical apartheid with Santa showing his proof of vaccination.\n\nWhat are you selling? Food, or agenda?\n\n#BoycottTesco	mandates	negative
1460011870010710000	https://twitter.com/twitter/statuses/1460011870010716161	Sun Nov 14 22:28:50 +0000 2021	Thinking back though the last 6 days, I have literally watched 9 covid+ people take their last breath - all unvaccinated - families heartbroken and wondering why. \n\nUNVACCINATED\n\nI’m out of words for people who are unwilling to get a statistically tremendously safe vaccine.	unvax	positive
1460011810392880000	https://twitter.com/twitter/statuses/1460011810392883209	Sun Nov 14 22:28:35 +0000 2021	@dwarrilow2002 @dscseedguy Sorry, but I don't need any of that as I trust the trained medical professionals to interpret the data and advise accordingly. \nI am fortunate in being eligible, because of age, for my third vaccination later this week.	efficacy	positive
1460011800406060000	https://twitter.com/twitter/statuses/1460011800406069248	Sun Nov 14 22:28:33 +0000 2021	The mandate isn't about a vaccine.\n\nIt's about giving the ruling class power to track everything you do.	mandates	negative
1460011658059910000	https://twitter.com/twitter/statuses/1460011658059915270	Sun Nov 14 22:27:59 +0000 2021	@DrNeilStone Literally cut off a friend yesterday after her whining on a FB post that she was going to lose her job because of the vaccine mandate when she works in the same building as one of my husband’s best friends. So over this BS	unvax	positive
1460011654922390000	https://twitter.com/twitter/statuses/1460011654922395649	Sun Nov 14 22:27:58 +0000 2021	@impishchimp It’s definitely an extreme. I disagree with it, from a mobility rights perspective. I agree with vaccine mandates and proof of vaccination, but this is reminiscent of far right regimes. In terms of courage: European gov’ts got it	mandates	neutral
1460011550115340000	https://twitter.com/twitter/statuses/1460011550115344400	Sun Nov 14 22:27:33 +0000 2021	@raygaurca @IanGFoss Sure, but policy makers do not view this as an emergency.  Yes, great things said at a mic, flatten curves, save healthcare from overload.  Yah yah.  No plan, vaccines are a tool, not a plan.  I wish them well.  I’m looking at post peak Covid, like 2025 or so.	efficacy	negative
1460011352756470000	https://twitter.com/twitter/statuses/1460011352756473862	Sun Nov 14 22:26:46 +0000 2021	💥The Double-Jabbed are Dying at a 6 Times Higher Rate than the Unvaxxed!💥\n(Mercola dot com 11/10/21)  RT!!\n\nRecent data from the U.K. Office of Nat'l Statistics reveals people who have gotten 2 covid jabs are dying from all causes at a rate six times higher than the unvaxxed.	unvax	negative
1460011343768120000	https://twitter.com/twitter/statuses/1460011343768129539	Sun Nov 14 22:26:44 +0000 2021	@merry123459 What an unbelievable show of disrespect for the Jewish people. How I ask, could any person in their right mind compare getting a vaccination with being led into a gas chamber for being of the Jewish faith? I am appalled by them.	unvax	positive
1460011295810500000	https://twitter.com/twitter/statuses/1460011295810506759	Sun Nov 14 22:26:33 +0000 2021	@careyjones88 @craigMactruck @CTVNews Get this, the ontario government checks our vaccination records every single year to make sure we’ve had the mmr vaccine and that  we have our dpt booster. They also check to make sure we’ve been tested for TB	political	negative
1460011118487870000	https://twitter.com/twitter/statuses/1460011118487875596	Sun Nov 14 22:25:50 +0000 2021	@jenn_summers01 The current level of danger in these jobs is unacceptable.  A young family member of mine just caught covid while working at a Saskatoon McDonald's.  Do you think McDonald's cares?  They just pass her shifts on to someone else.	spread	positive
1460011045699810000	https://twitter.com/twitter/statuses/1460011045699817473	Sun Nov 14 22:25:33 +0000 2021	@thekcrews Yes, as said by 100,000s who died. And why do something that shows you care about your community?? And protecting others from potential spread?? Sure is nothing to wear a mask or get a free vaccine.	spread	positive
1460010886072960000	https://twitter.com/twitter/statuses/1460010886072963073	Sun Nov 14 22:24:55 +0000 2021	And no, there's no other way to take that. If you're willing to put your life on the line for your communities (as cops claim to) then even if you believe the absolute worst lies about the vaccine if getting it meant staying employed for that call...you'd do it.	mandates	positive
1460010819563960000	https://twitter.com/twitter/statuses/1460010819563962377	Sun Nov 14 22:24:39 +0000 2021	The war on drugs, war on terror, war on covid &amp; war on climate change, all share invisible enemies, unspecified targets, perpetually shifting goalposts &amp; malleable/palatable messages dressed under the guise of virtue &amp; in our best interests.\n\nNothing but a template for control.	political	negative
1460010792892440000	https://twitter.com/twitter/statuses/1460010792892440576	Sun Nov 14 22:24:33 +0000 2021	@careyjones88 @craigMactruck @CTVNews Actually they do, you require it for school. My work also requires that I have the dpt vaccine every ten years…diphtheria, polio and tetanus	mandates	positive
1460010382957880000	https://twitter.com/twitter/statuses/1460010382957887491	Sun Nov 14 22:22:55 +0000 2021	I think covid, vaccines and passports are all just an IQ test and the majority of people are failing.	mandates	negative
1460010334215880000	https://twitter.com/twitter/statuses/1460010334215884813	Sun Nov 14 22:22:44 +0000 2021	99.92% of Canadians have survived Covid! Pretty amazing. Implementing a vaccine passport and confining unvaccinated citizens isn’t justifiable. Stay strong! \n\n#Canada #Ontario #Quebec #COVID19	mandates	negative
1460010178921870000	https://twitter.com/twitter/statuses/1460010178921877509	Sun Nov 14 22:22:06 +0000 2021	@Qweeniey Holy crud. Yeah like Canadians can't go anywhere now regardless but everyone else gotta be really careful with vaccine or no vaccine rules in countries.	mandates	negative
1460010050576080000	https://twitter.com/twitter/statuses/1460010050576080896	Sun Nov 14 22:21:36 +0000 2021	Names for the newest vaccine for Climate Change... and GO!\n\n(FYI, my vote is for "The Climatizer by Pfizer")	efficacy	negative
1460009955369620000	https://twitter.com/twitter/statuses/1460009955369627655	Sun Nov 14 22:21:13 +0000 2021	@adcom503 @mog7546 I’m sorry. I have a sibling who went through chemo and won’t get the vaccine. I understand your frustration.	unvax	positive
1460009833244070000	https://twitter.com/twitter/statuses/1460009833244073986	Sun Nov 14 22:20:44 +0000 2021	@BrianTo90883311 @Maritimetara @MikeNB2021 I have a friend who just died from covid - after an unvaccinated person lied about being sick.  Don't spout your wacky SciFi bull💩 here. 🤬	unvax	positive
1460009709864290000	https://twitter.com/twitter/statuses/1460009709864292354	Sun Nov 14 22:20:15 +0000 2021	@TheTorontoSun @reporterkevin Makes more sense than mandating a vaccine that doesn’t work.	efficacy	negative
1460009701110770000	https://twitter.com/twitter/statuses/1460009701110779904	Sun Nov 14 22:20:13 +0000 2021	@ChicIsCoolio @FruityLilly Most people would ssy time constraints and other stuff for the covid 19 things but on the other hand chicken pocks polio tetans rotovirus mumps mesles the list can go on Vaccines they do help people but you only needed one shot compared to now where it's 2 plus boosters.	efficacy	negative
1460009495564660000	https://twitter.com/twitter/statuses/1460009495564668931	Sun Nov 14 22:19:24 +0000 2021	@Laurie_Garrett 63 died.  thats sad.  in russia 2,000 people die every day from Covid Virus.  63 is a testament to the power of vaccination.	efficacy	positive
1460009410160380000	https://twitter.com/twitter/statuses/1460009410160381963	Sun Nov 14 22:19:03 +0000 2021	@VaxxersAnti Gotta love Tatiana's suggestion to take a needle and poke holes in the masks to breath easier. Or he could just get a few needle pokes of the safe vaccine and problem solved.	unvax	positive
1460009049085430000	https://twitter.com/twitter/statuses/1460009049085431810	Sun Nov 14 22:17:37 +0000 2021	@criticalcarej @geoffberner @adriandix @WestJet It’s the same with @AirCanada No ones vaccination status was checked on either leg of my Vancouver-Ottawa-Vancouver flights @CTA_gc @GovCanHealth	mandates	neutral
1460008883783700000	https://twitter.com/twitter/statuses/1460008883783704576	Sun Nov 14 22:16:58 +0000 2021	its dissapointing how some people have really changed for the worse with covid its turned some people from decent to toxic	unvax	neutral
1460008767442070000	https://twitter.com/twitter/statuses/1460008767442071561	Sun Nov 14 22:16:30 +0000 2021	@BrianLenzkes I’m over the term “breakthrough”. Can we be real for a minute ? They’re just infections! The vaccine does not prevent infection says PFIZER!! Wake up!!	efficacy	negative
1460008724312080000	https://twitter.com/twitter/statuses/1460008724312084494	Sun Nov 14 22:16:20 +0000 2021	@johniadarola There's a Venn diagram of people ranting against cancel culture; bleating that vaccine mandates are Naziism; wanting to burn / ban books; and never having actually read The Handmaid's Tale.	unvax	positive
1460008685615200000	https://twitter.com/twitter/statuses/1460008685615206400	Sun Nov 14 22:16:10 +0000 2021	@CDBInvesting That's implying that once your vaxxed you can't pass along covid. We know you can. So kind of irrelevant. More likely these sparsely populated areas are dealing with outbreaks for the first time. Parts of BC in Canada are going through a similar issue. Worth watching..	spread	neutral
1460008642275590000	https://twitter.com/twitter/statuses/1460008642275590147	Sun Nov 14 22:16:00 +0000 2021	Librarians are incredible. My 10-year-old got vaccinated today and the Frederick County public librarians were at the vaccine clinic dressed as book characters and unicorns and telling jokes and giving high fives to all the kids and putting them at ease and it was the coolest.	children	neutral
1460008635963110000	https://twitter.com/twitter/statuses/1460008635963113473	Sun Nov 14 22:15:59 +0000 2021	@GraceALore @CityOfVictoria Seriously she literally just lied the other day saying the #kamloops hospital outbreak had “calmed down” yet 3 more units are in outbreak.  There’s 29 long term care /acute outbreaks shes with holding rapid tests, she thinks covid can’t go around corners nominatesd by ex HR ndp	political	neutral
1460008557143750000	https://twitter.com/twitter/statuses/1460008557143756804	Sun Nov 14 22:15:40 +0000 2021	@LJ_Pritchard @ClarkeMicah I think people are well aware of the problem and regret treating covid like the flu.	spread	negative
1460008547043920000	https://twitter.com/twitter/statuses/1460008547043926019	Sun Nov 14 22:15:37 +0000 2021	Current issues in Cumberland North: covid outbreak at a long term care home, school related covid cases, inadequate access to covid testing, striking workers at a major employer…but let’s focus on the border, again. And again, and again.	spread	neutral
1460008512109480000	https://twitter.com/twitter/statuses/1460008512109481987	Sun Nov 14 22:15:29 +0000 2021	Calling people 'anti-vaxxers' because they refuse to take ONE rushed vaccine with the worst safety profile in modern vaccine history is pure propaganda.	unvax	negative
1460008498968890000	https://twitter.com/twitter/statuses/1460008498968895498	Sun Nov 14 22:15:26 +0000 2021	@EM_RESUS Probably the hardest part about this phase of the pandemic is having to explain to people who can barely breathe while they beg for a vaccine why it’s too late for them to have it now.	unvax	positive
1460008489695250000	https://twitter.com/twitter/statuses/1460008489695252484	Sun Nov 14 22:15:24 +0000 2021	Do any local businesses anticipate any issues with tomorrow being the first day QR code vaccination records are required, or have most people already started using their QR codes? #Yeg  #yegbusiness	mandates	neutral
1460008390646760000	https://twitter.com/twitter/statuses/1460008390646763523	Sun Nov 14 22:15:00 +0000 2021	@horsegestapo @horsegestapo Hi there, our vaccine requirement for employees is in compliance with the recent Transport Canada safety regulation on mandatory vaccines for federally regulated transportation employees. ^ab	information	neutral
1460008002866400000	https://twitter.com/twitter/statuses/1460008002866409472	Sun Nov 14 22:13:28 +0000 2021	The side effects of the Vaccine and have knowledge of your family history if you get the covid19 Vaccine and it causes heart failure and or kills you the church will rule it as attempted suicide or suicide if you die. @congresscongres #congressdotgov @CDCemergency  #CDCemergency	side_effect	negative
1460007776613100000	https://twitter.com/twitter/statuses/1460007776613109760	Sun Nov 14 22:12:34 +0000 2021	@jimstewartson I find it sort of funny that the narratives you question are the ones that ask questions but don't question when science finally got settled (2015 - climate urgency, 2020 - covid , 2021 - vax and mandates despite half the population likely having natural immunity). Question more!	efficacy	negative
1460007682929270000	https://twitter.com/twitter/statuses/1460007682929270792	Sun Nov 14 22:12:11 +0000 2021	@El86562179 @racer_hex @ToddZywicki first this is not a true vaccine by definition because it doesn't carry dead virus so no blue print for the immune system second in a true vaccine you can use different hosts  eggs are the most used for real vaccines but other  cultures are used. This from the information	efficacy	negative
1460007379517380000	https://twitter.com/twitter/statuses/1460007379517382660	Sun Nov 14 22:10:59 +0000 2021	@skrymir42 @WoodBuffaloSens @That80sG @LalimesMartian @Media_Sens @NHL @NHLFlames Healthcare capacity has sucked in Canada for the last 10 years, it just hasn’t got reported on until everyone started blaming covid for it, but go off on the false narrative you’re trying to create😂😂	political	negative
1460007261435300000	https://twitter.com/twitter/statuses/1460007261435305994	Sun Nov 14 22:10:31 +0000 2021	We’re seeing more pregnant patients with symptomatic COVID this month than at any other time in the pandemic. I *cannot stress enough* how important vaccination is for people who are pregnant, recently pregnant, or planning to be pregnant. Do it for your baby, do it for yourself.	information	positive
1460007258465570000	https://twitter.com/twitter/statuses/1460007258465574913	Sun Nov 14 22:10:30 +0000 2021	@NE1_15_26W @davidfrum When you create your own problem, no one is going to be very sympathetic.\n\nGet the vaccine. Problem solved. You can freely travel, and, as an added bonus, not die.	mandates	positive
1460007220918330000	https://twitter.com/twitter/statuses/1460007220918337543	Sun Nov 14 22:10:21 +0000 2021	@EswatiniGovern1 Have you considered vaccinating 5-12 year olds using the Pfizer vaccine?	children	neutral
1460007188017990000	https://twitter.com/twitter/statuses/1460007188017995777	Sun Nov 14 22:10:13 +0000 2021	@NE1_15_26W @davidfrum Vaccine passports are not new. The technology is. I still have my old vaccine booklet from 1971. I needed a smallpox vaccination to travel to the USSR. Other countries required cholera &amp;/or yellow fever vaccines, I think some still do.	mandates	positive
1460007092970930000	https://twitter.com/twitter/statuses/1460007092970930177	Sun Nov 14 22:09:51 +0000 2021	@skrymir42 @WoodBuffaloSens @That80sG @LalimesMartian @Media_Sens @NHL @NHLFlames If you haven’t realized that Canada healthcare system capacity sucks, you’re lost. Maybe improve the capacity and you won’t find places crying every winter about capacity complaints? It’s not like capacity just started being an issue with covid. It’s always been.	political	negative
1460006946858310000	https://twitter.com/twitter/statuses/1460006946858311680	Sun Nov 14 22:09:16 +0000 2021	@Sam_and_the_dog @Happyjustice4 @WestJet It's for a 30 day transition period until December 1st to allow airlines to update / modify their online check-in software to allow guests to upload vaccine receipts/vaccine QR code.	information	neutral
1460006619522020000	https://twitter.com/twitter/statuses/1460006619522027524	Sun Nov 14 22:07:58 +0000 2021	@NE1_15_26W @davidfrum Vaccine requirements for foreign visitors  is hardly new. I went to Kenya in 2010 and I had to get a yellow fever vaccine before I went. I went to a travel doctor — a doctor whose sole job is to vaccinate travelers (some mandatory, some advised) before embarking on trips.	mandates	positive
1460006579340600000	https://twitter.com/twitter/statuses/1460006579340603393	Sun Nov 14 22:07:48 +0000 2021	@ctvedmonton Bull crap.   Proof of vaccination is proof.  Midnight requires some QR code… crazy days	mandates	negative
